Univariate


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	MMrisk_CLASSIFIER_ALL	0.7177560940899097	0.09684357602980187	-3.424341428369337	6.162913905953804e-4	0.5936677909167508	0.8677813054463746
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	MMrisk_CLASSIFIER_ALL	0.7693561379330865	0.06611959872826398	-3.9655609452765996	7.322353924701998e-5	0.6758437757465207	0.875807232701827


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	MMrisk1	1.6412604374452031	0.16620891734859447	2.9809742700159183	0.0028733293337146514	1.184950514916166	2.2732897193714443
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	MMrisk1	1.423824420290801	0.11862026211418565	2.978803947422994	0.002893758666291932	1.1284613452195444	1.796495722608934


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	MMrisk2	1.0670177643539105	0.1566054528283513	0.41421048813121697	0.6787199614293736	0.7849985359242534	1.4503554558943492
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	MMrisk2	1.15207855966453	0.10494976257373882	1.3489097128957748	0.1773659680587966	0.9378830661231201	1.4151924217218559


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	MMrisk3	0.6282225241608763	0.16335061101338763	-2.845785727748977	0.004430199427371335	0.45610959798872897	0.8652822514662702
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	MMrisk3	0.6731040797804029	0.1080510112103025	-3.663596539907987	2.4869841982369203e-4	0.5446393746274092	0.8318699002013396


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	MMrisk_AB_ALL2_13	0.6581830025651184	0.21211210126759333	-1.971939669756498	0.048616494028769795	0.43430668538196615	0.997463035791488
OS	MMrisk_AB_ALL2_1q	0.8289659244021962	0.23761026585199038	-0.7894281355211145	0.429861816938875	0.5203342983213841	1.320659633694853
OS	MMrisk_AB_ALL3	0.5152415550553511	0.19377120382613436	-3.422177476563297	6.212174997986008e-4	0.3524297278992918	0.753267499987165
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	MMrisk_AB_ALL2_13	0.8246586192174389	0.1440051775063017	-1.3387419571334658	0.18065469221353175	0.6218659433256397	1.0935827014625543
PFS	MMrisk_AB_ALL2_1q	0.8356746389885332	0.17139073822192014	-1.0474074114260843	0.29491171492370083	0.5972403778509043	1.1692982057937025
PFS	MMrisk_AB_ALL3	0.5971208285107249	0.1347413024981577	-3.826857716919899	1.2978948500856757e-4	0.45853259771477356	0.7775963707232991


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	risk1_VS_1q_VS_other1q_only	0.8290008003575279	0.23760901094742573	-0.7892552460454978	0.4299628382014821	0.5203574694911556	1.3207119476260403
OS	risk1_VS_1q_VS_otherother	0.5662959187668105	0.17318757091418888	-3.28336790986902	0.001025747020366704	0.40329784751831366	0.7951717808198406
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	risk1_VS_1q_VS_other1q_only	0.8362181745030296	0.17138710224453788	-1.0436358589234542	0.296653895753395	0.5976330910381913	1.1700503968989455
PFS	risk1_VS_1q_VS_otherother	0.6769928020087677	0.12208825799910289	-3.1951855543486096	0.0013974096575223726	0.5329203906104283	0.8600144825509592


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	risk1_VS_1q_VS_other1q_only	0.969101091804566	0.24506521111567237	-0.12807344821546449	0.8980908482338708	0.5994724057933091	1.5666391264398116
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	risk1_VS_1q_VS_other1q_only	0.8564558235909181	0.18285218723534769	-0.8474196711467574	0.3967612438693167	0.5984955185283846	1.225600785727537


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	ULTRA_MMriskUltra_High	3.346729747732097	0.2738025165611551	4.411879370261226	1.0247720582740915e-5	1.956858933940094	5.723764656761831
OS	ULTRA_MMriskUltra_Low	0.13001575620832628	0.5841293082397001	-3.4925479778035746	4.7843563956418745e-4	0.04137940272258777	0.40851476218131816
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	ULTRA_MMriskUltra_High	2.3312408678373044	0.23260792447802153	3.638743989569903	2.739709859785257e-4	1.4777158228496703	3.677759891204538
PFS	ULTRA_MMriskUltra_Low	0.35203355558843413	0.22223040551668316	-4.697956506554144	2.6277737006024005e-6	0.22773049910537782	0.5441854505526292


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	ULTRA_High	3.8397584600728276	0.2736053739646471	4.917335665243271	8.773004925186178e-7	2.246004331044607	6.564433036887154
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	ULTRA_High	2.6012911405886876	0.23227546495888954	4.1158368339483635	3.8577715434832715e-5	1.6499687832458212	4.101117346471066


surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
OS	ULTRA_Low	0.12081670215367171	0.5834507768487027	-3.6223805401246154	2.919042766025975e-4	0.03850284094803711	0.37910645448185215
surv	term	estimate	std.error	statistic	p.value	conf.low	conf.high
PFS	ULTRA_Low	0.3403468330918316	0.22173785039023164	-4.8606500067171545	1.1700094753703581e-6	0.22038301154844805	0.5256120514088456
